0
-0.003074
-0.0061479
-0.0092218
-0.012296
-0.015369
-0.018443
-0.021516
-0.024589
-0.027662
-0.030735
-0.033807
-0.036879
-0.039951
-0.043022
-0.046093
-0.049164
-0.052234
-0.055303
-0.058372
-0.061441
-0.064508
-0.067576
-0.070642
-0.073708
-0.076774
-0.079838
-0.082902
-0.085965
-0.089027
-0.092088
-0.095149
-0.098208
-0.10127
-0.10432
-0.10738
-0.11044
-0.11349
-0.11655
-0.1196
-0.12265
-0.1257
-0.12875
-0.1318
-0.13484
-0.13789
-0.14093
-0.14397
-0.14702
-0.15006
-0.15309
-0.15613
-0.15917
-0.1622
-0.16523
-0.16826
-0.17129
-0.17432
-0.17735
-0.18037
-0.18339
-0.18641
-0.18943
-0.19245
-0.19547
-0.19848
-0.20149
-0.2045
-0.20751
-0.21052
-0.21352
-0.21652
-0.21952
-0.22252
-0.22552
-0.22851
-0.2315
-0.23449
-0.23748
-0.24046
-0.24345
-0.24643
-0.2494
-0.25238
-0.25535
-0.25832
-0.26129
-0.26426
-0.26722
-0.27018
-0.27314
-0.2761
-0.27905
-0.282
-0.28495
-0.28789
-0.29084
-0.29378
-0.29671
-0.29965
-0.30258
-0.30551
-0.30843
-0.31135
-0.31427
-0.31719
-0.32011
-0.32302
-0.32592
-0.32883
-0.33173
-0.33463
-0.33752
-0.34041
-0.3433
-0.34619
-0.34907
-0.35195
-0.35483
-0.3577
-0.36057
-0.36343
-0.36629
-0.36915
-0.37201
-0.37486
-0.37771
-0.38055
-0.38339
-0.38623
-0.38906
-0.39189
-0.39472
-0.39754
-0.40036
-0.40318
-0.40599
-0.40879
-0.4116
-0.4144
-0.41719
-0.41999
-0.42277
-0.42556
-0.42834
-0.43111
-0.43388
-0.43665
-0.43941
-0.44217
-0.44493
-0.44768
-0.45043
-0.45317
-0.45591
-0.45864
-0.46137
-0.46409
-0.46682
-0.46953
-0.47224
-0.47495
-0.47765
-0.48035
-0.48305
-0.48574
-0.48842
-0.4911
-0.49378
-0.49645
-0.49911
-0.50177
-0.50443
-0.50708
-0.50973
-0.51237
-0.51501
-0.51764
-0.52027
-0.52289
-0.52551
-0.52812
-0.53073
-0.53333
-0.53593
-0.53852
-0.54111
-0.54369
-0.54627
-0.54884
-0.55141
-0.55397
-0.55653
-0.55908
-0.56163
-0.56417
-0.5667
-0.56923
-0.57176
-0.57428
-0.57679
-0.5793
-0.5818
-0.5843
-0.58679
-0.58928
-0.59176
-0.59423
-0.5967
-0.59917
-0.60162
-0.60408
-0.60652
-0.60896
-0.6114
-0.61383
-0.61625
-0.61867
-0.62108
-0.62349
-0.62589
-0.62828
-0.63067
-0.63306
-0.63543
-0.6378
-0.64017
-0.64253
-0.64488
-0.64722
-0.64956
-0.6519
-0.65423
-0.65655
-0.65886
-0.66117
-0.66348
-0.66577
-0.66806
-0.67035
-0.67263
-0.6749
-0.67716
-0.67942
-0.68167
-0.68392
-0.68616
-0.68839
-0.69062
-0.69284
-0.69505
-0.69726
-0.69946
-0.70165
-0.70384
-0.70602
-0.70819
-0.71036
-0.71252
-0.71467
-0.71682
-0.71896
-0.72109
-0.72322
-0.72534
-0.72745
-0.72956
-0.73166
-0.73375
-0.73583
-0.73791
-0.73998
-0.74205
-0.7441
-0.74615
-0.7482
-0.75023
-0.75226
-0.75428
-0.7563
-0.75831
-0.76031
-0.7623
-0.76429
-0.76626
-0.76824
-0.7702
-0.77216
-0.77411
-0.77605
-0.77798
-0.77991
-0.78183
-0.78374
-0.78565
-0.78755
-0.78944
-0.79132
-0.7932
-0.79507
-0.79693
-0.79878
-0.80062
-0.80246
-0.80429
-0.80612
-0.80793
-0.80974
-0.81154
-0.81333
-0.81512
-0.81689
-0.81866
-0.82042
-0.82218
-0.82392
-0.82566
-0.82739
-0.82911
-0.83083
-0.83254
-0.83423
